主键ID,企业名称,检查实施单位,检查时间,检查事项,检查结果,时间戳,统一社会信用代码
7203e292e16342fdab59290af7c838cc,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立企业主要负责人全面负责食品安全工作制度，配备食品安全管理人员、食品安全专业技术人员。,1,9/8/2024 14:35:04,91110113102564405L
707df67e394041fea59f6986a2af51c6,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,9/8/2024 14:35:04,91110113102564405L
6fbd99b048e741ce86a37b85bf5be499,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,原料、食品添加剂实际使用量与注册或备案的配方和批生产记录中的使用量一致。,1,9/8/2024 14:35:03,91110113102564405L
6d69c05832b649c0bd40af045b04104a,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,生产的食品、食品添加剂在许可范围内。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
67abf807ecb946ccbcfd2c6c5df0ebd4,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,未发现待加工食品与直接入口食品、原料与成品交叉污染。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
61708ca7a5754e9c96c02add8c8a1be4,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,9/8/2024 14:35:04,91110113102564405L
6001491c845b4baebbb183031c6cef18,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,未发现超范围、超限量使用食品添加剂的情况。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
5feb81774be24f24b8f6911a84757a70,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有定期排查食品安全风险隐患的记录。,1,9/8/2024 14:35:04,91110113102564405L
5fd310d1af744aef92a9208b8ec51cdc,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,委托方、受托方具有有效证照，委托生产的食品、食品添加剂符合法律、法规、食品安全标准等规定。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
5cf0e7089e184ea9822e5abbe155c6a0,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,原料、食品添加剂实际使用量与注册或备案的配方和批生产记录中的使用量一致。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
5cea4e7d4c6d4639a28041ce048f5d11,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,对出厂的婴幼儿配方食品、特殊医学用途婴儿配方食品等按照要求批批全项目自行检验，每年对全项目检验能力进行验证。,1,9/8/2024 14:35:03,91110113102564405L
5bccf29d58144cc48a27e713c7562b5b,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,生产特殊食品使用的原料、食品添加剂与注册或备案的技术要求一致。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
5acdd0078b6f4729a412e3df3a430360,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,未发现转基因食品、辐照食品未按规定标示。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
594e89d2e81946a19047b6c364747c76,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,实施不安全食品的召回，召回和处理情况向所在地市场监管部门报告。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
586a41f1ec8b495cb64288c37a13d04c,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,有委托方对受托方生产行为进行监督的记录。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
57edc7c51bdb4ebcbb1cc1c9982c4706,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,建立和保存原始检验数据和检验报告记录，检验记录真实、完整，保存期限符合规定要求。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
4a606d0d5549435e8783a001259c692c,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,建立和保存不合格品的处置记录，不合格品的批次、数量应与记录一致。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
47c84cc80d74428f86d15616577af33e,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,9/8/2024 14:35:04,91110113102564405L
423652d80bc8446db1791672fae8f9a5,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,按规定时限保存检验留存样品并记录留样情况。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
3c73f5f6b34b48f39d403ced8f284640,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,签订委托生产合同，约定委托生产的食品品种、委托期限等内容。,1,9/8/2024 14:35:03,91110113102564405L
3ad35eaea9b2427c86fdf4dbfc04b9f1,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,委托方持有保健食品注册证书或注册转备案凭证，受托方具备相应的生产能力且能完成生产委托品种的全部生产过程。,1,9/8/2024 14:35:03,91110113102564405L
3779d017881f4c3583adf6c53cfd18e6,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立信息化食品安全追溯体系的，电子记录信息与纸质记录信息保持一致。,1,9/8/2024 14:35:04,91110113102564405L
33beeadc11274d089094ad353ed636aa,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,食品生产加工用水的水质符合规定要求并有检测报告，与其他不与食品接触的用水以完全分离的管路输送。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
33b77d06a47c4d1c81f4fa065decfe4c,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,批生产记录真实、完整、可追溯，批生产记录中的生产工艺和参数等与工艺规程和有关制度要求一致。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
2c13406013d541a192e30168d58f8fc7,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,对前次监督检查发现的问题完成整改。,1,9/8/2024 14:35:04,91110113102564405L
27ab1481fae14ad4975795b4089cc540,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,进货查验记录及证明材料真实、完整，记录和凭证保存期限符合要求。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
2728e5dc4ad748dea1eae910574949bc,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,生产或使用的新食品原料，限定于国务院卫生行政部门公吿的新食品原料范围内。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
270bcd8c73844ad9a3d08648dd010423,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,未发现使用非食品原料、食品添加剂以外的化学物质、回收食品、超过保质期与不符合食品安全标准的食品原料和食品添加剂投入生产。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
255208e045f647879b19d595c895e410,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,特殊食品标签、说明书内容与注册或备案的内容要求一致，符合相关法律法规要求。,1,9/8/2024 14:35:04,91110113102564405L
23d5d9d4faa94a278dd373003ab6cda0,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
23c34e280ff44101bbceb9e5c3b69176,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
1eeed3b171fe47a4bb77974dc79910a2,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,定期对生产质量管理体系的运行情况进行自查，保证其有效运行，并向所在地县级人民政府市场监督管理部门提交自查报告，自查发现问题整改率达100%。,1,9/8/2024 14:35:04,91110113102564405L
1da32a0e85b243699b529cd4d8c2030a,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有食品安全管理人员、食品安全专业技术人员培训和考核记录，未发现考核不合格人员上岗。,1,9/8/2024 14:35:04,91110113102564405L
1d0b7ee4b05e484989ac59d153e820b4,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,企业自检的，具备与所检项目适应的检验室和检验能力，有检验相关设备及化学试剂，检验仪器按期检定或校准。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
17387046cd8f4ef2aac7ea11a3175d31,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立和保存生产加工过程关键控制点的控制情况记录。,1,9/8/2024 14:35:03,91110113102564405L
16345f401afa4715b0456c07b44bb0d4,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,车间内使用的洗涤剂、消毒剂等化学品明显标示、分类贮存，与食品原料、半成品、成品、包装材料等分隔放置，并有相应的使用记录。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
15bfabb576614dbd994236cf78e1dd34,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有从业人员食品安全知识培训制度，并有相关培训记录。,1,9/8/2024 14:35:04,91110113102564405L
14db0bccb25746eba7f6fa77714227e9,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立食品安全自查制度，并定期对食品安全状况进行检查评价。,1,9/8/2024 14:35:04,91110113102564405L
14b2610b9e844b189f4085d63c64a9af,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,企业负责人在企业内部制度制定、过程控制、安全培训、安全检查以及食品安全事件或事故调查等环节履行了岗位职责并有记录。,1,9/8/2024 14:35:04,91110113102564405L
12844efa023747b8b48e427d84b6c79c,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,仓库温湿度符合要求。,1,9/8/2024 14:35:04,91110113102564405L
1032824581774a72a7666e9291e87fc1,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有与生产产品相应的食品安全标准文本，按照食品安全标准规定进行检验。,1,9/8/2024 14:35:03,91110113102564405L
0eb5f69f3cfe469f9fbdde9d4a3718b3,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,对前次监督检查发现的问题完成整改。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
0eaac074b47b4d05a777bf2430a72fe8,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
09a383c6e1344224830195fe5cccb664,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有出厂记录，如实记录食品的名称、规格、数量、生产日期或者生产批号、检验合格证明、销售日期以及购货者名称、地址、联系方式等内容。,1,9/8/2024 14:35:04,91110113102564405L
0960c6b4fdbe4b9aa721d1f0fa3ee0f7,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,企业负责人在企业内部制度制定、过程控制、安全培训、安全检查以及食品安全事件或事故调查等环节履行了岗位职责并有记录。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
066a304f0b1744c09914c22ee40ea28f,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,使用的食品原料、食品添加剂、食品相关产品的品种与索证索票、进货查验记录内容一致。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
051e43ec0ac14062af6fc923f779f87b,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,食品添加剂标签载明“食品添加剂”字样，并标明贮存条件、生产者名称和地址、食品添加剂的使用范围、用量和使用方法。,1,9/8/2024 14:35:04,91110113102564405L
0406d9cd3a67452fa0124859895dfa29,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,9/8/2024 14:35:03,91110113102564405L
02e33217127b4f70a6ae18a2ed67ffe4,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
0099022d6eb24c23accab0127c40f22c,北京陆美食品有限公司,北京市顺义区市场监督管理局,7/8/2024 00:00:00,建立食品安全自查制度，并定期对食品安全状况进行检查评价。,1,9/8/2024 14:50:19,91110113MA01AUKCXN
ff3c8cc06feb47f586504bf59836386e,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,9/8/2024 14:29:52,91110113690042266N
fcce12c2043942c184a4049b1bd65613,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,生产记录中的生产工艺和参数与准予食品生产许可时保持一致。,1,9/8/2024 14:35:03,91110113102564405L
fa72fc1797bd4726b946e0ecb4d65fe8,北京天宇金顺发食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,定期检查防鼠、防蝇、防虫害装置的使用情况并有相应检查记录，生产场所无虫害迹象。,1,9/8/2024 14:35:03,91110113102564405L
